coverage,iteration,max_fitness,qd_score,time
45.01953,203.0,1029.7705,188564.88,0.0067317486
45.01953,204.0,1029.7705,188627.23,0.008236885
45.01953,205.0,1029.7705,188896.83,0.008257389
45.01953,206.0,1029.7705,188959.02,0.008449793
45.117188,207.0,1029.7705,189424.97,0.0068309307
45.214844,208.0,1029.7705,189899.75,0.008217573
45.3125,209.0,1029.7705,190156.05,0.008428335
45.3125,210.0,1029.7705,190720.11,0.0066223145
45.60547,211.0,1029.7705,192268.55,0.006868124
45.80078,212.0,1029.7705,193695.83,0.008221626
45.898438,213.0,1029.7705,194278.98,0.007917881
45.996094,214.0,1029.7705,194656.17,0.008502245
46.09375,215.0,1029.7705,195319.31,0.008296967
46.289062,216.0,1029.7705,195813.69,0.00833559
46.289062,217.0,1029.7705,195993.61,0.007988691
46.38672,218.0,1029.7705,196389.72,0.008337498
46.484375,219.0,1029.7705,197398.4,0.008499384
46.679688,220.0,1029.7705,198278.98,0.0065760612
46.875,221.0,1029.7705,198901.88,0.008330345
46.875,222.0,1029.7705,198959.3,0.008002996
47.070312,223.0,1029.7705,199904.61,0.0066406727
47.070312,224.0,1029.7705,199906.27,0.008265972
47.070312,225.0,1029.7705,200116.38,0.008315325
47.36328,226.0,1029.7705,200976.22,0.008289814
47.460938,227.0,1029.7705,201503.9,0.008215666
47.460938,228.0,1029.7705,201943.56,0.008567095
47.460938,229.0,1029.7705,202239.72,0.006686449
47.558594,230.0,1029.7705,202459.02,0.008015633
47.753906,231.0,1029.7705,203446.67,0.0065813065
47.851562,232.0,1029.7705,203884.08,0.008520126
47.851562,233.0,1029.7705,204148.02,0.0064833164
47.94922,234.0,1029.7705,204637.4,0.008498669
48.14453,235.0,1029.7705,205293.08,0.008502483
48.242188,236.0,1029.7705,206013.95,0.008183479
48.339844,237.0,1029.7705,206673.88,0.008469343
48.4375,238.0,1029.7705,207816.67,0.0065767765
48.632812,239.0,1029.7705,208442.0,0.008577585
48.73047,240.0,1029.7705,209143.81,0.0065426826
48.73047,241.0,1029.7705,209199.52,0.00551486
48.73047,242.0,1029.7705,209239.36,0.00847435
48.73047,243.0,1029.7705,209332.7,0.0065743923
48.73047,244.0,1029.7705,209544.4,0.008506298
48.92578,245.0,1029.7705,210275.77,0.0071103573
49.023438,246.0,1029.7705,211040.53,0.007933855
49.121094,247.0,1029.7705,211274.56,0.006670475
49.121094,248.0,1029.7705,211295.55,0.008347034
49.21875,249.0,1029.7705,211647.77,0.008392572
49.414062,250.0,1029.7705,212586.45,0.005204916
